The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 2
The number of hidden units: 256
The number of training epoches: -1
Learning rate: 0.030000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 2.052 seconds.
Building the CSC structure...
        It takes 1.894 seconds.
Building the Feature Vector...
        It takes 0.601 seconds.
Building the Label Vector...
        It takes 0.311 seconds.
Number of classes: 47
Number of feature dimensions: 100
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.97563	TrainAcc 0.0020	ValidAcc 0.0022	TestAcc 0.0061
    Epoch 1:	Loss 1.99742	TrainAcc 0.7277	ValidAcc 0.7166	TestAcc 0.5447
    Epoch 2:	Loss 1.18615	TrainAcc 0.7605	ValidAcc 0.7521	TestAcc 0.5755
    Epoch 3:	Loss 1.00591	TrainAcc 0.7935	ValidAcc 0.7838	TestAcc 0.6073
    Epoch 4:	Loss 0.90947	TrainAcc 0.8302	ValidAcc 0.8232	TestAcc 0.6492
    Epoch 5:	Loss 0.84904	TrainAcc 0.8472	ValidAcc 0.8416	TestAcc 0.6801
    Epoch 6:	Loss 0.85848	TrainAcc 0.8399	ValidAcc 0.8347	TestAcc 0.6729
    Epoch 7:	Loss 0.79396	TrainAcc 0.8581	ValidAcc 0.8522	TestAcc 0.6979
    Epoch 8:	Loss 0.82409	TrainAcc 0.8448	ValidAcc 0.8367	TestAcc 0.6709
    Epoch 9:	Loss 0.75783	TrainAcc 0.8633	ValidAcc 0.8573	TestAcc 0.6788
    Epoch 10:	Loss 0.72926	TrainAcc 0.8732	ValidAcc 0.8649	TestAcc 0.6832
    Epoch 11:	Loss 0.71102	TrainAcc 0.8732	ValidAcc 0.8642	TestAcc 0.6858
    Epoch 12:	Loss 0.67442	TrainAcc 0.8757	ValidAcc 0.8647	TestAcc 0.6884
    Epoch 13:	Loss 0.64205	TrainAcc 0.8769	ValidAcc 0.8692	TestAcc 0.6915
    Epoch 14:	Loss 0.61796	TrainAcc 0.8766	ValidAcc 0.8642	TestAcc 0.6975
    Epoch 15:	Loss 0.60727	TrainAcc 0.8745	ValidAcc 0.8603	TestAcc 0.6892
    Epoch 16:	Loss 0.59926	TrainAcc 0.8744	ValidAcc 0.8598	TestAcc 0.6857
    Epoch 17:	Loss 0.58441	TrainAcc 0.8819	ValidAcc 0.8719	TestAcc 0.6802
    Epoch 18:	Loss 0.55997	TrainAcc 0.8891	ValidAcc 0.8776	TestAcc 0.6905
    Epoch 19:	Loss 0.55315	TrainAcc 0.8871	ValidAcc 0.8749	TestAcc 0.6991
    Epoch 20:	Loss 0.54164	TrainAcc 0.8889	ValidAcc 0.8755	TestAcc 0.7038
    Epoch 21:	Loss 0.52651	TrainAcc 0.8920	ValidAcc 0.8785	TestAcc 0.7081
    Epoch 22:	Loss 0.50855	TrainAcc 0.8952	ValidAcc 0.8819	TestAcc 0.7097
    Epoch 23:	Loss 0.49981	TrainAcc 0.8950	ValidAcc 0.8805	TestAcc 0.7023
    Epoch 24:	Loss 0.49310	TrainAcc 0.8965	ValidAcc 0.8831	TestAcc 0.7034
    Epoch 25:	Loss 0.47807	TrainAcc 0.8995	ValidAcc 0.8864	TestAcc 0.7117
    Epoch 26:	Loss 0.46970	TrainAcc 0.8996	ValidAcc 0.8868	TestAcc 0.7186
    Epoch 27:	Loss 0.46035	TrainAcc 0.9012	ValidAcc 0.8889	TestAcc 0.7244
    Epoch 28:	Loss 0.45431	TrainAcc 0.9021	ValidAcc 0.8907	TestAcc 0.7246
    Epoch 29:	Loss 0.45048	TrainAcc 0.9021	ValidAcc 0.8919	TestAcc 0.7285
    Epoch 30:	Loss 0.44062	TrainAcc 0.9035	ValidAcc 0.8920	TestAcc 0.7356
    Epoch 31:	Loss 0.42897	TrainAcc 0.9060	ValidAcc 0.8959	TestAcc 0.7350
    Epoch 32:	Loss 0.42524	TrainAcc 0.9062	ValidAcc 0.8956	TestAcc 0.7336
    Epoch 33:	Loss 0.42157	TrainAcc 0.9065	ValidAcc 0.8945	TestAcc 0.7345
    Epoch 34:	Loss 0.42060	TrainAcc 0.9086	ValidAcc 0.8973	TestAcc 0.7290
    Epoch 35:	Loss 0.41592	TrainAcc 0.9094	ValidAcc 0.8987	TestAcc 0.7311
    Epoch 36:	Loss 0.40620	TrainAcc 0.9099	ValidAcc 0.8990	TestAcc 0.7396
    Epoch 37:	Loss 0.40850	TrainAcc 0.9083	ValidAcc 0.8971	TestAcc 0.7437
    Epoch 38:	Loss 0.40055	TrainAcc 0.9113	ValidAcc 0.8999	TestAcc 0.7404
    Epoch 39:	Loss 0.39829	TrainAcc 0.9123	ValidAcc 0.9008	TestAcc 0.7377
    Epoch 40:	Loss 0.39086	TrainAcc 0.9136	ValidAcc 0.9021	TestAcc 0.7399
    Epoch 41:	Loss 0.38869	TrainAcc 0.9127	ValidAcc 0.9002	TestAcc 0.7445
    Epoch 42:	Loss 0.38485	TrainAcc 0.9147	ValidAcc 0.9018	TestAcc 0.7459
    Epoch 43:	Loss 0.38014	TrainAcc 0.9155	ValidAcc 0.9034	TestAcc 0.7431
    Epoch 44:	Loss 0.37795	TrainAcc 0.9155	ValidAcc 0.9039	TestAcc 0.7404
    Epoch 45:	Loss 0.37228	TrainAcc 0.9159	ValidAcc 0.9036	TestAcc 0.7421
    Epoch 46:	Loss 0.37035	TrainAcc 0.9156	ValidAcc 0.9021	TestAcc 0.7450
    Epoch 47:	Loss 0.36684	TrainAcc 0.9171	ValidAcc 0.9043	TestAcc 0.7433
    Epoch 48:	Loss 0.36520	TrainAcc 0.9179	ValidAcc 0.9053	TestAcc 0.7412
    Epoch 49:	Loss 0.36161	TrainAcc 0.9182	ValidAcc 0.9050	TestAcc 0.7419
    Epoch 50:	Loss 0.36010	TrainAcc 0.9178	ValidAcc 0.9032	TestAcc 0.7425
    Epoch 51:	Loss 0.35678	TrainAcc 0.9192	ValidAcc 0.9063	TestAcc 0.7403
    Epoch 52:	Loss 0.35554	TrainAcc 0.9194	ValidAcc 0.9062	TestAcc 0.7408
    Epoch 53:	Loss 0.35215	TrainAcc 0.9197	ValidAcc 0.9058	TestAcc 0.7447
    Epoch 54:	Loss 0.34971	TrainAcc 0.9198	ValidAcc 0.9065	TestAcc 0.7440
    Epoch 55:	Loss 0.34764	TrainAcc 0.9203	ValidAcc 0.9077	TestAcc 0.7434
    Epoch 56:	Loss 0.34425	TrainAcc 0.9205	ValidAcc 0.9073	TestAcc 0.7449
    Epoch 57:	Loss 0.34310	TrainAcc 0.9205	ValidAcc 0.9070	TestAcc 0.7446
    Epoch 58:	Loss 0.34063	TrainAcc 0.9216	ValidAcc 0.9076	TestAcc 0.7441
    Epoch 59:	Loss 0.33944	TrainAcc 0.9217	ValidAcc 0.9076	TestAcc 0.7452
    Epoch 60:	Loss 0.33771	TrainAcc 0.9221	ValidAcc 0.9073	TestAcc 0.7468
    Epoch 61:	Loss 0.33556	TrainAcc 0.9221	ValidAcc 0.9079	TestAcc 0.7470
    Epoch 62:	Loss 0.33430	TrainAcc 0.9222	ValidAcc 0.9078	TestAcc 0.7445
    Epoch 63:	Loss 0.33270	TrainAcc 0.9229	ValidAcc 0.9080	TestAcc 0.7439
    Epoch 64:	Loss 0.33074	TrainAcc 0.9236	ValidAcc 0.9088	TestAcc 0.7455
