The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 3
The number of hidden units: 64
The number of training epoches: 5000
Learning rate: 0.003000
Initialized node g004.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 1.885 seconds.
Building the CSC structure...
        It takes 1.856 seconds.
Building the Feature Vector...
        It takes 0.617 seconds.
Building the Label Vector...
        It takes 0.364 seconds.
Number of classes: 47
Number of feature dimensions: 100
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.89573	TrainAcc 0.0165	ValidAcc 0.0175	TestAcc 0.0147
    Epoch 1:	Loss 3.77535	TrainAcc 0.0336	ValidAcc 0.0379	TestAcc 0.0309
    Epoch 2:	Loss 3.62319	TrainAcc 0.1838	ValidAcc 0.1800	TestAcc 0.1238
    Epoch 3:	Loss 3.45227	TrainAcc 0.3394	ValidAcc 0.3368	TestAcc 0.2494
    Epoch 4:	Loss 3.26494	TrainAcc 0.3876	ValidAcc 0.3879	TestAcc 0.3067
    Epoch 5:	Loss 3.06173	TrainAcc 0.3933	ValidAcc 0.3957	TestAcc 0.3229
    Epoch 6:	Loss 2.84623	TrainAcc 0.4138	ValidAcc 0.4155	TestAcc 0.3402
    Epoch 7:	Loss 2.62744	TrainAcc 0.4298	ValidAcc 0.4321	TestAcc 0.3540
    Epoch 8:	Loss 2.41741	TrainAcc 0.4363	ValidAcc 0.4395	TestAcc 0.3620
    Epoch 9:	Loss 2.22580	TrainAcc 0.4433	ValidAcc 0.4472	TestAcc 0.3697
    Epoch 10:	Loss 2.05248	TrainAcc 0.4630	ValidAcc 0.4686	TestAcc 0.3850
    Epoch 11:	Loss 1.89313	TrainAcc 0.5238	ValidAcc 0.5295	TestAcc 0.4271
    Epoch 12:	Loss 1.75168	TrainAcc 0.6047	ValidAcc 0.6010	TestAcc 0.4702
    Epoch 13:	Loss 1.63367	TrainAcc 0.6655	ValidAcc 0.6595	TestAcc 0.5078
    Epoch 14:	Loss 1.53595	TrainAcc 0.7068	ValidAcc 0.6999	TestAcc 0.5385
    Epoch 15:	Loss 1.45116	TrainAcc 0.7282	ValidAcc 0.7215	TestAcc 0.5541
    Epoch 16:	Loss 1.37356	TrainAcc 0.7408	ValidAcc 0.7337	TestAcc 0.5625
    Epoch 17:	Loss 1.30193	TrainAcc 0.7509	ValidAcc 0.7436	TestAcc 0.5673
    Epoch 18:	Loss 1.23766	TrainAcc 0.7567	ValidAcc 0.7489	TestAcc 0.5705
    Epoch 19:	Loss 1.18126	TrainAcc 0.7671	ValidAcc 0.7588	TestAcc 0.5766
    Epoch 20:	Loss 1.13166	TrainAcc 0.7783	ValidAcc 0.7699	TestAcc 0.5847
    Epoch 21:	Loss 1.08750	TrainAcc 0.7882	ValidAcc 0.7799	TestAcc 0.5945
    Epoch 22:	Loss 1.04782	TrainAcc 0.7964	ValidAcc 0.7894	TestAcc 0.6054
    Epoch 23:	Loss 1.01162	TrainAcc 0.8024	ValidAcc 0.7958	TestAcc 0.6156
    Epoch 24:	Loss 0.97829	TrainAcc 0.8068	ValidAcc 0.7990	TestAcc 0.6242
    Epoch 25:	Loss 0.94815	TrainAcc 0.8089	ValidAcc 0.8019	TestAcc 0.6296
    Epoch 26:	Loss 0.92160	TrainAcc 0.8099	ValidAcc 0.8046	TestAcc 0.6328
    Epoch 27:	Loss 0.89800	TrainAcc 0.8119	ValidAcc 0.8067	TestAcc 0.6357
    Epoch 28:	Loss 0.87622	TrainAcc 0.8157	ValidAcc 0.8106	TestAcc 0.6391
    Epoch 29:	Loss 0.85562	TrainAcc 0.8201	ValidAcc 0.8153	TestAcc 0.6421
    Epoch 30:	Loss 0.83616	TrainAcc 0.8239	ValidAcc 0.8187	TestAcc 0.6445
    Epoch 31:	Loss 0.81799	TrainAcc 0.8275	ValidAcc 0.8224	TestAcc 0.6471
    Epoch 32:	Loss 0.80118	TrainAcc 0.8313	ValidAcc 0.8253	TestAcc 0.6505
    Epoch 33:	Loss 0.78562	TrainAcc 0.8346	ValidAcc 0.8287	TestAcc 0.6542
    Epoch 34:	Loss 0.77119	TrainAcc 0.8377	ValidAcc 0.8312	TestAcc 0.6578
    Epoch 35:	Loss 0.75782	TrainAcc 0.8398	ValidAcc 0.8341	TestAcc 0.6611
    Epoch 36:	Loss 0.74541	TrainAcc 0.8420	ValidAcc 0.8358	TestAcc 0.6644
    Epoch 37:	Loss 0.73381	TrainAcc 0.8439	ValidAcc 0.8385	TestAcc 0.6676
    Epoch 38:	Loss 0.72289	TrainAcc 0.8455	ValidAcc 0.8404	TestAcc 0.6704
    Epoch 39:	Loss 0.71258	TrainAcc 0.8472	ValidAcc 0.8420	TestAcc 0.6730
    Epoch 40:	Loss 0.70280	TrainAcc 0.8487	ValidAcc 0.8439	TestAcc 0.6752
    Epoch 41:	Loss 0.69348	TrainAcc 0.8505	ValidAcc 0.8458	TestAcc 0.6774
    Epoch 42:	Loss 0.68459	TrainAcc 0.8524	ValidAcc 0.8471	TestAcc 0.6794
    Epoch 43:	Loss 0.67612	TrainAcc 0.8537	ValidAcc 0.8484	TestAcc 0.6811
    Epoch 44:	Loss 0.66804	TrainAcc 0.8551	ValidAcc 0.8510	TestAcc 0.6827
    Epoch 45:	Loss 0.66029	TrainAcc 0.8567	ValidAcc 0.8522	TestAcc 0.6841
    Epoch 46:	Loss 0.65285	TrainAcc 0.8582	ValidAcc 0.8539	TestAcc 0.6854
    Epoch 47:	Loss 0.64574	TrainAcc 0.8596	ValidAcc 0.8554	TestAcc 0.6866
    Epoch 48:	Loss 0.63907	TrainAcc 0.8609	ValidAcc 0.8570	TestAcc 0.6877
    Epoch 49:	Loss 0.63288	TrainAcc 0.8621	ValidAcc 0.8584	TestAcc 0.6887
    Epoch 50:	Loss 0.62715	TrainAcc 0.8632	ValidAcc 0.8593	TestAcc 0.6897
    Epoch 51:	Loss 0.62177	TrainAcc 0.8643	ValidAcc 0.8596	TestAcc 0.6905
    Epoch 52:	Loss 0.61663	TrainAcc 0.8651	ValidAcc 0.8604	TestAcc 0.6913
    Epoch 53:	Loss 0.61164	TrainAcc 0.8660	ValidAcc 0.8617	TestAcc 0.6920
    Epoch 54:	Loss 0.60677	TrainAcc 0.8667	ValidAcc 0.8624	TestAcc 0.6928
    Epoch 55:	Loss 0.60199	TrainAcc 0.8674	ValidAcc 0.8629	TestAcc 0.6935
    Epoch 56:	Loss 0.59734	TrainAcc 0.8681	ValidAcc 0.8635	TestAcc 0.6941
    Epoch 57:	Loss 0.59289	TrainAcc 0.8687	ValidAcc 0.8640	TestAcc 0.6947
    Epoch 58:	Loss 0.58866	TrainAcc 0.8693	ValidAcc 0.8643	TestAcc 0.6952
    Epoch 59:	Loss 0.58466	TrainAcc 0.8697	ValidAcc 0.8648	TestAcc 0.6957
    Epoch 60:	Loss 0.58082	TrainAcc 0.8703	ValidAcc 0.8654	TestAcc 0.6962
    Epoch 61:	Loss 0.57708	TrainAcc 0.8709	ValidAcc 0.8664	TestAcc 0.6966
    Epoch 62:	Loss 0.57345	TrainAcc 0.8717	ValidAcc 0.8674	TestAcc 0.6971
    Epoch 63:	Loss 0.56994	TrainAcc 0.8723	ValidAcc 0.8678	TestAcc 0.6976
    Epoch 64:	Loss 0.56657	TrainAcc 0.8728	ValidAcc 0.8680	TestAcc 0.6981
    Epoch 65:	Loss 0.56333	TrainAcc 0.8736	ValidAcc 0.8687	TestAcc 0.6986
    Epoch 66:	Loss 0.56021	TrainAcc 0.8742	ValidAcc 0.8689	TestAcc 0.6990
    Epoch 67:	Loss 0.55718	TrainAcc 0.8748	ValidAcc 0.8692	TestAcc 0.6996
    Epoch 68:	Loss 0.55421	TrainAcc 0.8751	ValidAcc 0.8695	TestAcc 0.7001
    Epoch 69:	Loss 0.55128	TrainAcc 0.8750	ValidAcc 0.8699	TestAcc 0.7007
    Epoch 70:	Loss 0.54839	TrainAcc 0.8752	ValidAcc 0.8705	TestAcc 0.7012
    Epoch 71:	Loss 0.54555	TrainAcc 0.8755	ValidAcc 0.8712	TestAcc 0.7018
    Epoch 72:	Loss 0.54279	TrainAcc 0.8759	ValidAcc 0.8714	TestAcc 0.7023
    Epoch 73:	Loss 0.54012	TrainAcc 0.8763	ValidAcc 0.8717	TestAcc 0.7029
    Epoch 74:	Loss 0.53755	TrainAcc 0.8768	ValidAcc 0.8721	TestAcc 0.7034
    Epoch 75:	Loss 0.53506	TrainAcc 0.8772	ValidAcc 0.8724	TestAcc 0.7039
    Epoch 76:	Loss 0.53264	TrainAcc 0.8777	ValidAcc 0.8728	TestAcc 0.7044
    Epoch 77:	Loss 0.53029	TrainAcc 0.8781	ValidAcc 0.8731	TestAcc 0.7049
    Epoch 78:	Loss 0.52799	TrainAcc 0.8785	ValidAcc 0.8737	TestAcc 0.7054
    Epoch 79:	Loss 0.52575	TrainAcc 0.8787	ValidAcc 0.8743	TestAcc 0.7058
