The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_products
The number of GCN layers: 3
The number of hidden units: 64
The number of training epoches: 5000
Learning rate: 0.003000
Initialized node g004.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 1.885 seconds.
Building the CSC structure...
        It takes 1.855 seconds.
Building the Feature Vector...
        It takes 0.573 seconds.
Building the Label Vector...
        It takes 0.314 seconds.
Number of classes: 47
Number of feature dimensions: 100
train nodes 196615, valid nodes 39323, test nodes 2213091
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 47
    Number of vertices: 2449029
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 0:	Loss 3.89573	TrainAcc 0.0165	ValidAcc 0.0175	TestAcc 0.0147
    Epoch 1:	Loss 3.77535	TrainAcc 0.0336	ValidAcc 0.0379	TestAcc 0.0310
    Epoch 2:	Loss 3.62318	TrainAcc 0.1838	ValidAcc 0.1800	TestAcc 0.1238
    Epoch 3:	Loss 3.45222	TrainAcc 0.3395	ValidAcc 0.3369	TestAcc 0.2495
    Epoch 4:	Loss 3.26485	TrainAcc 0.3876	ValidAcc 0.3879	TestAcc 0.3068
    Epoch 5:	Loss 3.06160	TrainAcc 0.3933	ValidAcc 0.3956	TestAcc 0.3230
    Epoch 6:	Loss 2.84610	TrainAcc 0.4133	ValidAcc 0.4150	TestAcc 0.3400
    Epoch 7:	Loss 2.62735	TrainAcc 0.4293	ValidAcc 0.4316	TestAcc 0.3537
    Epoch 8:	Loss 2.41743	TrainAcc 0.4360	ValidAcc 0.4394	TestAcc 0.3617
    Epoch 9:	Loss 2.22593	TrainAcc 0.4431	ValidAcc 0.4469	TestAcc 0.3694
    Epoch 10:	Loss 2.05271	TrainAcc 0.4628	ValidAcc 0.4679	TestAcc 0.3848
    Epoch 11:	Loss 1.89338	TrainAcc 0.5236	ValidAcc 0.5296	TestAcc 0.4270
    Epoch 12:	Loss 1.75186	TrainAcc 0.6048	ValidAcc 0.6012	TestAcc 0.4701
    Epoch 13:	Loss 1.63375	TrainAcc 0.6657	ValidAcc 0.6598	TestAcc 0.5079
    Epoch 14:	Loss 1.53592	TrainAcc 0.7068	ValidAcc 0.7000	TestAcc 0.5384
    Epoch 15:	Loss 1.45108	TrainAcc 0.7281	ValidAcc 0.7213	TestAcc 0.5540
    Epoch 16:	Loss 1.37344	TrainAcc 0.7408	ValidAcc 0.7336	TestAcc 0.5624
    Epoch 17:	Loss 1.30174	TrainAcc 0.7509	ValidAcc 0.7433	TestAcc 0.5673
    Epoch 18:	Loss 1.23739	TrainAcc 0.7568	ValidAcc 0.7492	TestAcc 0.5704
    Epoch 19:	Loss 1.18096	TrainAcc 0.7672	ValidAcc 0.7590	TestAcc 0.5766
    Epoch 20:	Loss 1.13138	TrainAcc 0.7784	ValidAcc 0.7698	TestAcc 0.5847
    Epoch 21:	Loss 1.08730	TrainAcc 0.7882	ValidAcc 0.7800	TestAcc 0.5946
    Epoch 22:	Loss 1.04769	TrainAcc 0.7966	ValidAcc 0.7895	TestAcc 0.6055
    Epoch 23:	Loss 1.01151	TrainAcc 0.8023	ValidAcc 0.7958	TestAcc 0.6158
    Epoch 24:	Loss 0.97814	TrainAcc 0.8068	ValidAcc 0.7994	TestAcc 0.6243
    Epoch 25:	Loss 0.94797	TrainAcc 0.8089	ValidAcc 0.8016	TestAcc 0.6298
    Epoch 26:	Loss 0.92144	TrainAcc 0.8098	ValidAcc 0.8043	TestAcc 0.6328
    Epoch 27:	Loss 0.89792	TrainAcc 0.8119	ValidAcc 0.8066	TestAcc 0.6358
    Epoch 28:	Loss 0.87621	TrainAcc 0.8157	ValidAcc 0.8107	TestAcc 0.6392
    Epoch 29:	Loss 0.85563	TrainAcc 0.8201	ValidAcc 0.8155	TestAcc 0.6421
    Epoch 30:	Loss 0.83616	TrainAcc 0.8239	ValidAcc 0.8187	TestAcc 0.6447
    Epoch 31:	Loss 0.81797	TrainAcc 0.8275	ValidAcc 0.8223	TestAcc 0.6473
    Epoch 32:	Loss 0.80116	TrainAcc 0.8313	ValidAcc 0.8253	TestAcc 0.6506
    Epoch 33:	Loss 0.78563	TrainAcc 0.8346	ValidAcc 0.8288	TestAcc 0.6543
    Epoch 34:	Loss 0.77124	TrainAcc 0.8375	ValidAcc 0.8309	TestAcc 0.6579
    Epoch 35:	Loss 0.75790	TrainAcc 0.8397	ValidAcc 0.8339	TestAcc 0.6611
    Epoch 36:	Loss 0.74550	TrainAcc 0.8420	ValidAcc 0.8356	TestAcc 0.6644
    Epoch 37:	Loss 0.73390	TrainAcc 0.8438	ValidAcc 0.8384	TestAcc 0.6677
    Epoch 38:	Loss 0.72297	TrainAcc 0.8455	ValidAcc 0.8404	TestAcc 0.6705
    Epoch 39:	Loss 0.71266	TrainAcc 0.8472	ValidAcc 0.8423	TestAcc 0.6730
    Epoch 40:	Loss 0.70290	TrainAcc 0.8487	ValidAcc 0.8438	TestAcc 0.6752
    Epoch 41:	Loss 0.69361	TrainAcc 0.8505	ValidAcc 0.8457	TestAcc 0.6774
    Epoch 42:	Loss 0.68474	TrainAcc 0.8522	ValidAcc 0.8469	TestAcc 0.6793
    Epoch 43:	Loss 0.67627	TrainAcc 0.8537	ValidAcc 0.8484	TestAcc 0.6811
    Epoch 44:	Loss 0.66818	TrainAcc 0.8551	ValidAcc 0.8509	TestAcc 0.6827
    Epoch 45:	Loss 0.66043	TrainAcc 0.8566	ValidAcc 0.8522	TestAcc 0.6840
    Epoch 46:	Loss 0.65297	TrainAcc 0.8582	ValidAcc 0.8539	TestAcc 0.6853
    Epoch 47:	Loss 0.64585	TrainAcc 0.8596	ValidAcc 0.8557	TestAcc 0.6864
    Epoch 48:	Loss 0.63915	TrainAcc 0.8607	ValidAcc 0.8566	TestAcc 0.6875
    Epoch 49:	Loss 0.63294	TrainAcc 0.8619	ValidAcc 0.8579	TestAcc 0.6885
    Epoch 50:	Loss 0.62719	TrainAcc 0.8631	ValidAcc 0.8588	TestAcc 0.6894
    Epoch 51:	Loss 0.62179	TrainAcc 0.8643	ValidAcc 0.8593	TestAcc 0.6902
    Epoch 52:	Loss 0.61663	TrainAcc 0.8650	ValidAcc 0.8604	TestAcc 0.6910
    Epoch 53:	Loss 0.61164	TrainAcc 0.8659	ValidAcc 0.8615	TestAcc 0.6917
    Epoch 54:	Loss 0.60676	TrainAcc 0.8666	ValidAcc 0.8624	TestAcc 0.6925
    Epoch 55:	Loss 0.60198	TrainAcc 0.8674	ValidAcc 0.8628	TestAcc 0.6932
    Epoch 56:	Loss 0.59732	TrainAcc 0.8681	ValidAcc 0.8635	TestAcc 0.6939
    Epoch 57:	Loss 0.59284	TrainAcc 0.8688	ValidAcc 0.8639	TestAcc 0.6944
    Epoch 58:	Loss 0.58859	TrainAcc 0.8693	ValidAcc 0.8643	TestAcc 0.6950
    Epoch 59:	Loss 0.58455	TrainAcc 0.8698	ValidAcc 0.8649	TestAcc 0.6955
    Epoch 60:	Loss 0.58068	TrainAcc 0.8703	ValidAcc 0.8653	TestAcc 0.6960
    Epoch 61:	Loss 0.57691	TrainAcc 0.8709	ValidAcc 0.8662	TestAcc 0.6964
    Epoch 62:	Loss 0.57324	TrainAcc 0.8717	ValidAcc 0.8671	TestAcc 0.6969
    Epoch 63:	Loss 0.56970	TrainAcc 0.8723	ValidAcc 0.8672	TestAcc 0.6974
    Epoch 64:	Loss 0.56629	TrainAcc 0.8729	ValidAcc 0.8679	TestAcc 0.6979
    Epoch 65:	Loss 0.56303	TrainAcc 0.8737	ValidAcc 0.8686	TestAcc 0.6984
    Epoch 66:	Loss 0.55988	TrainAcc 0.8742	ValidAcc 0.8688	TestAcc 0.6989
    Epoch 67:	Loss 0.55682	TrainAcc 0.8746	ValidAcc 0.8691	TestAcc 0.6994
    Epoch 68:	Loss 0.55382	TrainAcc 0.8751	ValidAcc 0.8695	TestAcc 0.7001
    Epoch 69:	Loss 0.55087	TrainAcc 0.8754	ValidAcc 0.8700	TestAcc 0.7006
    Epoch 70:	Loss 0.54796	TrainAcc 0.8753	ValidAcc 0.8704	TestAcc 0.7012
    Epoch 71:	Loss 0.54509	TrainAcc 0.8754	ValidAcc 0.8710	TestAcc 0.7018
    Epoch 72:	Loss 0.54230	TrainAcc 0.8757	ValidAcc 0.8714	TestAcc 0.7023
    Epoch 73:	Loss 0.53960	TrainAcc 0.8762	ValidAcc 0.8718	TestAcc 0.7029
    Epoch 74:	Loss 0.53700	TrainAcc 0.8768	ValidAcc 0.8719	TestAcc 0.7034
    Epoch 75:	Loss 0.53448	TrainAcc 0.8773	ValidAcc 0.8722	TestAcc 0.7038
    Epoch 76:	Loss 0.53203	TrainAcc 0.8778	ValidAcc 0.8724	TestAcc 0.7043
    Epoch 77:	Loss 0.52964	TrainAcc 0.8781	ValidAcc 0.8732	TestAcc 0.7048
    Epoch 78:	Loss 0.52732	TrainAcc 0.8785	ValidAcc 0.8738	TestAcc 0.7053
    Epoch 79:	Loss 0.52506	TrainAcc 0.8790	ValidAcc 0.8741	TestAcc 0.7058
    Epoch 80:	Loss 0.52285	TrainAcc 0.8792	ValidAcc 0.8745	TestAcc 0.7062
    Epoch 81:	Loss 0.52070	TrainAcc 0.8797	ValidAcc 0.8747	TestAcc 0.7066
    Epoch 82:	Loss 0.51860	TrainAcc 0.8801	ValidAcc 0.8750	TestAcc 0.7070
    Epoch 83:	Loss 0.51655	TrainAcc 0.8804	ValidAcc 0.8755	TestAcc 0.7073
    Epoch 84:	Loss 0.51455	TrainAcc 0.8806	ValidAcc 0.8759	TestAcc 0.7076
    Epoch 85:	Loss 0.51259	TrainAcc 0.8809	ValidAcc 0.8762	TestAcc 0.7079
    Epoch 86:	Loss 0.51066	TrainAcc 0.8812	ValidAcc 0.8765	TestAcc 0.7082
    Epoch 87:	Loss 0.50877	TrainAcc 0.8815	ValidAcc 0.8764	TestAcc 0.7085
    Epoch 88:	Loss 0.50691	TrainAcc 0.8817	ValidAcc 0.8769	TestAcc 0.7088
    Epoch 89:	Loss 0.50510	TrainAcc 0.8821	ValidAcc 0.8770	TestAcc 0.7091
    Epoch 90:	Loss 0.50333	TrainAcc 0.8825	ValidAcc 0.8771	TestAcc 0.7094
    Epoch 91:	Loss 0.50159	TrainAcc 0.8828	ValidAcc 0.8771	TestAcc 0.7098
    Epoch 92:	Loss 0.49989	TrainAcc 0.8830	ValidAcc 0.8773	TestAcc 0.7102
    Epoch 93:	Loss 0.49821	TrainAcc 0.8834	ValidAcc 0.8773	TestAcc 0.7107
    Epoch 94:	Loss 0.49657	TrainAcc 0.8838	ValidAcc 0.8775	TestAcc 0.7111
    Epoch 95:	Loss 0.49496	TrainAcc 0.8842	ValidAcc 0.8778	TestAcc 0.7115
    Epoch 96:	Loss 0.49338	TrainAcc 0.8845	ValidAcc 0.8779	TestAcc 0.7120
    Epoch 97:	Loss 0.49184	TrainAcc 0.8844	ValidAcc 0.8779	TestAcc 0.7125
    Epoch 98:	Loss 0.49032	TrainAcc 0.8847	ValidAcc 0.8781	TestAcc 0.7129
    Epoch 99:	Loss 0.48883	TrainAcc 0.8851	ValidAcc 0.8783	TestAcc 0.7132
    Epoch 100:	Loss 0.48737	TrainAcc 0.8854	ValidAcc 0.8786	TestAcc 0.7135
    Epoch 101:	Loss 0.48594	TrainAcc 0.8856	ValidAcc 0.8790	TestAcc 0.7138
    Epoch 102:	Loss 0.48454	TrainAcc 0.8858	ValidAcc 0.8794	TestAcc 0.7141
    Epoch 103:	Loss 0.48316	TrainAcc 0.8861	ValidAcc 0.8795	TestAcc 0.7145
    Epoch 104:	Loss 0.48180	TrainAcc 0.8861	ValidAcc 0.8797	TestAcc 0.7147
    Epoch 105:	Loss 0.48047	TrainAcc 0.8867	ValidAcc 0.8802	TestAcc 0.7150
    Epoch 106:	Loss 0.47916	TrainAcc 0.8869	ValidAcc 0.8802	TestAcc 0.7153
