The graph dataset locates at /anvil/projects/x-cis220117/gnn_datasets/reordered/ogbn_mag
The number of GCN layers: 4
The number of hidden units: 128
The number of training epoches: 3000
Learning rate: 0.001000
Initialized node g003.anvil.rcac.purdue.edu
Building the CSR structure...
        It takes 0.175 seconds.
Building the CSC structure...
        It takes 0.168 seconds.
Building the Feature Vector...
        It takes 0.214 seconds.
Building the Label Vector...
        It takes 0.534 seconds.
Number of classes: 349
Number of feature dimensions: 128
Dropout: 0.700 
train nodes 629571, valid nodes 64879, test nodes 41939
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_DROPOUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 349
    Number of vertices: 736389
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 9:	Loss 5.36858	TrainAcc 0.0304	ValidAcc 0.0230	TestAcc 0.0112
    Epoch 19:	Loss 5.08927	TrainAcc 0.0688	ValidAcc 0.0771	TestAcc 0.0771
    Epoch 29:	Loss 4.87231	TrainAcc 0.0887	ValidAcc 0.0913	TestAcc 0.0816
    Epoch 39:	Loss 4.57979	TrainAcc 0.1167	ValidAcc 0.1056	TestAcc 0.1687
    Epoch 49:	Loss 4.30705	TrainAcc 0.1404	ValidAcc 0.1290	TestAcc 0.2113
    Epoch 59:	Loss 4.04150	TrainAcc 0.1536	ValidAcc 0.1713	TestAcc 0.2287
    Epoch 69:	Loss 3.85792	TrainAcc 0.1681	ValidAcc 0.1795	TestAcc 0.2156
    Epoch 79:	Loss 3.72486	TrainAcc 0.1811	ValidAcc 0.1892	TestAcc 0.2316
    Epoch 89:	Loss 3.60791	TrainAcc 0.1944	ValidAcc 0.1954	TestAcc 0.2326
    Epoch 99:	Loss 3.51151	TrainAcc 0.2052	ValidAcc 0.2019	TestAcc 0.2412
    Epoch 109:	Loss 3.43543	TrainAcc 0.2136	ValidAcc 0.2039	TestAcc 0.2415
    Epoch 119:	Loss 3.37214	TrainAcc 0.2210	ValidAcc 0.2117	TestAcc 0.2415
    Epoch 129:	Loss 3.32334	TrainAcc 0.2275	ValidAcc 0.2123	TestAcc 0.2439
    Epoch 139:	Loss 3.28531	TrainAcc 0.2329	ValidAcc 0.2197	TestAcc 0.2539
    Epoch 149:	Loss 3.25226	TrainAcc 0.2370	ValidAcc 0.2163	TestAcc 0.2579
    Epoch 159:	Loss 3.22432	TrainAcc 0.2407	ValidAcc 0.2224	TestAcc 0.2620
    Epoch 169:	Loss 3.19945	TrainAcc 0.2439	ValidAcc 0.2232	TestAcc 0.2613
    Epoch 179:	Loss 3.18065	TrainAcc 0.2463	ValidAcc 0.2239	TestAcc 0.2667
